,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0843743,0.0,0.000322155,104,11.18
1,-0.0807839,0.0,0.00684923,184,11.401
2,-0.0789887,0.0,0.000602168,136,9.866
3,-0.0753983,0.897599,0.00233521,88,7.631
4,-0.0727055,0.897599,0.00584265,120,10.111
5,-0.0646271,0.0,0.00838462,7,9.979
6,-0.0646271,0.0,0.0197331,-57,9.98
7,-0.0547535,0.897599,0.017513,-41,10.625
8,-0.0538559,0.0,0.0164727,-57,9.299
9,-0.0493679,0.0,0.0288268,-41,9.976
10,-0.0457775,0.897599,0.0274996,-219,9.952
11,-0.0430847,0.0,0.0322408,-170,9.991
12,-0.0394943,0.0,0.0395326,-90,10.195
13,-0.0368016,0.897599,0.0398891,-154,9.803
14,-0.0350064,0.0,0.0495734,-122,10.071
15,-0.031416,0.897599,0.0443507,-138,9.908
16,-0.0287232,0.897599,0.0462592,-315,10.184
17,-0.0251328,0.0,0.0573197,-267,9.83
18,-0.0161568,0.0,0.0591242,-315,10.1
19,-0.0161568,0.0,0.0639618,-283,10.15
20,-0.00628319,0.897599,0.0569387,-299,11.97
21,-0.0035904,0.0,0.0618111,-331,7.892
22,0.0017952,0.0,0.0675074,-380,10.177
23,0.00718079,0.897599,0.0554717,-412,9.715
24,0.0107712,0.0,0.0681558,-428,10.161
25,0.013464,0.0,0.078744,-460,9.816
26,0.0143616,0.0,0.0851201,-492,10.191
27,0.0161568,0.897599,0.0961682,-444,9.876
28,0.017952,0.897599,0.087387,-525,10.223
29,0.0278256,0.897599,0.102867,-444,10.038
30,0.0287232,1.7952,0.103403,-589,9.735
31,0.0368016,1.7952,0.118585,-541,9.972
32,0.0475727,1.7952,0.116966,-654,10.275
33,0.0601391,1.7952,0.116966,-670,9.694
34,0.0745007,0.897599,0.116966,-702,10.304
35,0.0870671,0.897599,0.132358,-799,9.645
36,0.101429,0.897599,0.132358,-879,10.116
37,0.114893,0.897599,0.146176,-992,9.944
38,0.124766,0.897599,0.166442,-1121,10.166
39,0.133742,0.0,0.186742,-1218,10.057
40,0.139128,0.0,0.188804,-1346,10.0
41,0.140923,0.0,0.179783,-1395,9.862
42,0.140923,0.0,0.192609,-1427,10.254
43,0.140923,0.0,0.193911,-1443,9.893
44,0.140923,0.0,0.218571,-1443,10.432
45,0.140923,0.0,0.211675,-1395,9.525
46,0.141821,0.0,0.213448,-1363,10.859
47,0.142718,0.897599,0.216281,-1346,9.215
48,0.144513,0.0,0.200828,-1346,9.98
49,0.147206,0.0,0.216785,-1282,9.908
50,0.150797,0.0,0.20492,-1346,10.037
51,0.159773,0.0,0.212965,-1314,9.829
52,0.16067,0.897599,0.212662,-1282,10.131
53,0.171441,0.897599,0.212534,-1314,9.834
54,0.171441,0.897599,0.213598,-1330,10.089
55,0.176827,0.0,0.207975,-1427,9.946
56,0.180417,0.897599,0.219365,-1508,10.303
57,0.18311,0.897599,0.221145,-1443,9.895
58,0.184905,0.0,0.21903,-1443,9.939
59,0.185803,0.0,0.233499,-1508,10.025
60,0.186701,0.0,0.224621,-1459,10.188
61,0.188496,0.897599,0.22413,-1443,9.6
62,0.190291,0.0,0.230182,-1427,10.229
63,0.193881,0.0,0.219131,-1427,9.943
64,0.20196,0.0,0.223612,-1475,10.055
65,0.202857,0.897599,0.214748,-1411,9.78
66,0.207345,0.897599,0.226112,-1395,10.163
67,0.212731,0.897599,0.217304,-1508,9.89
68,0.217219,0.897599,0.223532,-1491,10.081
69,0.219912,0.0,0.236737,-1572,10.041
70,0.222605,0.897599,0.233685,-1620,10.034
71,0.2244,0.0,0.229849,-1604,10.262
72,0.227093,0.0,0.246379,-1572,9.798
73,0.227093,0.0,0.231624,-1653,9.778
74,0.22799,0.0,0.243701,-1588,10.349
75,0.229785,0.0,0.237792,-1604,9.639
76,0.232478,0.0,0.237154,-1540,10.189
77,0.235171,0.0,0.242486,-1540,9.864
78,0.238761,0.897599,0.229226,-1540,10.031
79,0.245044,0.0,0.238094,-1588,10.39
80,0.245044,0.0,0.242964,-1540,9.78
81,0.24684,0.0,0.251957,-1637,11.115
82,0.248635,0.0,0.242593,-1620,8.922
83,0.249532,0.897599,0.241596,-1637,9.867
84,0.25043,0.897599,0.258503,-1588,10.126
85,0.251328,0.897599,0.253728,-1604,9.804
86,0.252225,0.0,0.257126,-1620,10.104
87,0.253123,0.0,0.264208,-1653,9.882
88,0.253123,0.0,0.245505,-1669,10.215
89,0.25402,0.0,0.253619,-1572,9.638
90,0.257611,0.0,0.242899,-1588,10.405
91,0.257611,0.0,0.240358,-1588,9.679
92,0.259406,0.0,0.251407,-1540,10.457
93,0.261201,0.0,0.240371,-1540,9.503
94,0.262996,0.897599,0.253468,-1572,10.177
95,0.264792,0.0,0.246045,-1572,9.981
96,0.266587,0.0,0.250907,-1572,10.039
97,0.268382,0.0,0.251184,-1620,9.969
98,0.26928,0.0,0.23828,-1572,10.076
99,0.270177,0.0,0.252563,-1604,9.861
100,0.271075,0.0,0.249046,-1620,10.056
101,0.27287,0.0,0.246546,-1572,10.009
102,0.27287,0.897599,0.254541,-1604,9.983
103,0.273768,0.0,0.242889,-1604,9.863
104,0.274665,0.0,0.253405,-1572,10.026
105,0.275563,0.0,0.244815,-1637,10.342
106,0.275563,0.0,0.242426,-1572,9.753
107,0.275563,0.0,0.253511,-1572,10.022
108,0.277358,0.0,0.242538,-1556,10.048
109,0.277358,0.0,0.25249,-1540,9.95
110,0.278256,0.0,0.242197,-1540,10.04
111,0.279153,0.0,0.237889,-1540,9.977
112,0.280051,0.0,0.245515,-1540,10.016
113,0.280948,0.0,0.237833,-1540,9.908
114,0.281846,0.897599,0.246006,-1540,10.379
115,0.282744,0.0,0.244411,-1572,9.604
116,0.282744,0.897599,0.246778,-1556,10.622
117,0.283641,0.0,0.251653,-1604,9.486
118,0.283641,0.0,0.243787,-1572,9.991
119,0.284539,0.0,0.249409,-1604,9.942
120,0.286334,0.897599,0.236728,-1572,12.962
121,0.286334,0.0,0.236784,-1540,7.205
122,0.286334,0.0,0.255016,-1540,9.84
123,0.287232,0.0,0.237386,-1637,9.928
124,0.287232,0.0,0.245833,-1540,10.412
125,0.288129,0.0,0.241878,-1508,9.616
126,0.289027,0.0,0.238651,-1540,10.033
127,0.290822,0.0,0.242006,-1491,9.907
128,0.29172,0.0,0.230139,-1540,10.228
129,0.29172,0.0,0.241211,-1572,9.841
130,0.292617,0.0,0.238779,-1572,10.12
131,0.292617,0.0,0.237924,-1572,9.888
132,0.293515,0.0,0.248776,-1508,10.373
133,0.293515,0.0,0.235408,-1524,9.798
134,0.294412,0.0,0.246775,-1572,9.866
135,0.29531,0.0,0.239412,-1572,10.112
136,0.296208,0.0,0.239664,-1508,9.906
137,0.297105,0.0,0.246786,-1572,9.894
138,0.298003,0.0,0.235327,-1572,10.254
139,0.2989,0.0,0.24626,-1556,10.056
140,0.2989,0.0,0.242396,-1540,10.132
141,0.299798,0.0,0.239837,-1556,9.641
142,0.300696,0.0,0.247866,-1572,9.992
143,0.301593,0.897599,0.236867,-1572,9.952
144,0.303388,0.0,0.246558,-1540,10.211
145,0.304286,0.0,0.241955,-1572,9.863
146,0.305184,0.0,0.240842,-1669,10.122
147,0.305184,0.0,0.249565,-1588,9.846
148,0.305184,0.0,0.239715,-1572,10.059
149,0.306081,0.0,0.249436,-1604,10.489
150,0.306081,0.0,0.240997,-1604,9.493
151,0.306979,0.0,0.240725,-1604,10.498
152,0.306979,0.0,0.248583,-1637,9.553
153,0.307876,0.0,0.234851,-1604,9.882
154,0.307876,0.0,0.240762,-1604,10.085
155,0.307876,0.0,0.235614,-1620,9.965
156,0.307876,0.0,0.236771,-1604,10.225
157,0.307876,0.0,0.244524,-1604,9.727
158,0.307876,0.0,0.230507,-1604,10.099
159,0.307876,0.0,0.246292,-1604,9.979
160,0.307876,0.0,0.240974,-1572,10.114
161,0.307876,0.0,0.236858,-1588,9.804
162,0.307876,0.0,0.248223,-1572,10.124
163,0.307876,0.0,0.233124,-1588,9.899
164,0.307876,0.0,0.240715,-1556,10.448
165,0.307876,0.0,0.232342,-1588,9.567
166,0.307876,0.0,0.225294,-1540,10.141
167,0.307876,0.0,0.23352,-1540,9.819
168,0.307876,0.0,0.222735,-1572,10.219
169,0.307876,0.0,0.232532,-1572,9.862
170,0.307876,0.0,0.226008,-1556,10.311
171,0.307876,0.0,0.227144,-1588,9.774
172,0.307876,0.0,0.233186,-1572,9.967
173,0.307876,0.0,0.220886,-1572,9.941
174,0.307876,0.0,0.228626,-1604,10.052
175,0.307876,0.0,0.218854,-1604,9.932
176,0.307876,0.0,0.2132,-1572,10.235
177,0.307876,0.0,0.224266,-1540,9.722
178,0.307876,0.0,0.211544,-1540,10.111
179,0.307876,0.0,0.217881,-1572,9.991
180,0.307876,0.0,0.211119,-1588,9.945
181,0.307876,0.0,0.207609,-1572,9.993
182,0.307876,0.0,0.215301,-1556,10.049
183,0.307876,0.0,0.200997,-1572,9.902
184,0.307876,0.0,0.207669,-1572,10.169
185,0.307876,0.0,0.20217,-1604,9.842
186,0.307876,0.0,0.199949,-1572,10.414
187,0.307876,0.0,0.209516,-1572,9.693
188,0.307876,0.0,0.196123,-1588,9.88
189,0.307876,0.0,0.204948,-1604,10.428
190,0.307876,0.0,0.198654,-1604,9.934
191,0.307876,0.0,0.195358,-1588,9.63
192,0.307876,0.0,0.203276,-1620,10.041
193,0.307876,0.0,0.189918,-1604,10.024
194,0.307876,0.0,0.200127,-1572,10.038
195,0.307876,0.0,0.194053,-1637,10.005
196,0.307876,0.0,0.195904,-1637,10.117
197,0.307876,0.0,0.201954,-1588,9.999
198,0.307876,0.0,0.190938,-1588,9.86
199,0.307876,0.0,0.196082,-1637,9.935
200,0.307876,0.0,0.189897,-1604,10.079
201,0.307876,0.0,0.186701,-1620,9.92
202,0.307876,0.0,0.195839,-1637,10.002
203,0.307876,0.0,0.185575,-1653,10.079
204,0.307876,0.0,0.19385,-1637,9.922
205,0.307876,0.0,0.188634,-1620,10.401
206,0.307876,0.0,0.188446,-1669,9.714
207,0.306979,0.0,0.198735,-1653,9.877
208,0.306979,0.0,0.186598,-1669,10.009
209,0.306979,0.0,0.194435,-1637,10.108
210,0.306979,-0.897599,0.187422,-1637,10.008
211,0.306081,0.0,0.191524,-1604,9.961
212,0.306081,0.0,0.19471,-1637,10.057
213,0.306081,0.0,0.185252,-1572,9.861
214,0.306081,0.0,0.194151,-1637,10.01
215,0.306081,0.0,0.190301,-1637,10.1
216,0.306081,0.0,0.18903,-1669,10.009
217,0.306081,0.0,0.194322,-1637,9.91
218,0.306081,0.0,0.181058,-1685,10.439
219,0.305184,0.0,0.194807,-1669,9.498
220,0.305184,0.0,0.187184,-1669,14.451
221,0.304286,0.0,0.189233,-1669,5.618
222,0.304286,0.0,0.196682,-1653,10.156
223,0.303388,0.0,0.184456,-1669,10.392
224,0.303388,0.0,0.194214,-1669,9.484
225,0.303388,0.0,0.193768,-1637,9.924
226,0.303388,0.0,0.191386,-1669,10.075
227,0.303388,0.0,0.20169,-1637,9.885
228,0.303388,0.0,0.18899,-1637,10.053
229,0.303388,0.0,0.194888,-1685,10.018
230,0.303388,0.0,0.190666,-1637,10.072
231,0.303388,0.0,0.187562,-1637,9.884
232,0.303388,0.0,0.19608,-1653,10.049
233,0.303388,0.0,0.185233,-1637,9.957
234,0.303388,0.0,0.196795,-1701,10.23
235,0.303388,0.0,0.190627,-1685,9.777
236,0.303388,0.0,0.189164,-1669,10.127
237,0.303388,0.0,0.197006,-1653,9.879
238,0.302491,0.0,0.182886,-1685,10.234
239,0.302491,0.0,0.195612,-1701,9.762
240,0.302491,0.0,0.189695,-1669,10.174
241,0.302491,0.0,0.186076,-1669,9.78
242,0.302491,0.0,0.196776,-1701,10.253
243,0.302491,0.0,0.182738,-1637,9.848
244,0.302491,0.0,0.195712,-1669,10.329
245,0.301593,0.0,0.187888,-1685,9.698
246,0.301593,0.0,0.185198,-1669,10.063
247,0.301593,0.0,0.194713,-1701,9.941
248,0.301593,0.0,0.184063,-1701,10.294
249,0.300696,0.0,0.191469,-1685,9.638
250,0.300696,0.0,0.189194,-1685,10.132
251,0.300696,0.0,0.18598,-1669,9.858
252,0.300696,0.0,0.193882,-1669,10.374
253,0.300696,0.0,0.181216,-1637,9.81
254,0.300696,0.0,0.192299,-1669,9.884
255,0.300696,0.0,0.188455,-1669,10.086
256,0.300696,0.0,0.185953,-1669,9.887
257,0.300696,0.0,0.195522,-1685,10.373
258,0.300696,0.0,0.182642,-1701,10.17
259,0.300696,0.0,0.19477,-1701,9.714
260,0.300696,0.0,0.189531,-1669,10.284
261,0.300696,0.0,0.185192,-1669,9.416
262,0.300696,-0.897599,0.196581,-1701,10.089
263,0.299798,0.0,0.184972,-1669,9.94
264,0.299798,0.0,0.19356,-1701,9.942
265,0.299798,0.0,0.18929,-1653,10.04
266,0.299798,0.0,0.186008,-1685,10.111
267,0.299798,0.0,0.196281,-1701,9.877
268,0.299798,0.0,0.184928,-1701,10.391
269,0.299798,0.0,0.192822,-1669,9.657
270,0.299798,0.0,0.192197,-1701,10.173
271,0.299798,0.0,0.185657,-1701,9.783
272,0.299798,0.0,0.196998,-1717,10.258
273,0.299798,0.0,0.18311,-1669,9.782
274,0.299798,0.0,0.193383,-1717,10.118
275,0.299798,0.0,0.188449,-1685,9.8
276,0.299798,0.0,0.1852,-1701,10.385
277,0.2989,0.0,0.191965,-1701,9.772
278,0.2989,0.0,0.179503,-1717,9.968
279,0.298003,0.0,0.18652,-1717,10.07
280,0.298003,0.0,0.181001,-1685,10.175
281,0.298003,0.0,0.179327,-1701,9.663
282,0.297105,0.0,0.184403,-1653,10.247
283,0.296208,0.0,0.170302,-1701,9.913
284,0.29531,0.0,0.17923,-1669,9.985
285,0.293515,0.0,0.167323,-1701,9.777
286,0.29172,0.0,0.164942,-1669,10.311
287,0.289027,0.0,0.166716,-1669,10.122
288,0.286334,0.0,0.158544,-1637,9.764
289,0.282744,-0.897599,0.168493,-1653,9.995
290,0.278256,0.0,0.16337,-1653,10.248
291,0.271075,0.0,0.156707,-1604,9.817
292,0.264792,0.0,0.160194,-1475,10.07
293,0.256713,-0.897599,0.146288,-1508,9.696
294,0.25043,-0.897599,0.144366,-1459,10.43
295,0.237864,0.0,0.125415,-1379,10.253
296,0.232478,-0.897599,0.116389,-1250,9.515
297,0.231581,-0.897599,0.111665,-1185,9.906
298,0.226195,-0.897599,0.0864836,-1121,10.128
299,0.213629,-0.897599,0.0993679,-1024,9.967
300,0.20555,-0.897599,0.0868086,-1008,10.402
301,0.204653,-0.897599,0.0770582,-960,9.363
302,0.196574,-0.897599,0.0724149,-895,10.219
303,0.188496,-0.897599,0.0605312,-799,9.986
304,0.172339,-0.897599,0.0617935,-799,10.167
305,0.171441,-0.897599,0.0430521,-734,9.599
306,0.163363,-0.897599,0.0363581,-621,10.263
307,0.153489,-0.897599,0.0357109,-525,9.782
308,0.144513,-0.897599,0.0169279,-509,10.136
309,0.13464,-0.897599,0.0249783,-444,9.848
310,0.117585,-0.897599,0.0045771,-347,10.278
311,0.11579,-0.897599,-0.00027861,-347,9.865
312,0.106814,-0.897599,-0.00374832,-186,10.049
313,0.0933503,-0.897599,-0.023888,7,9.821
314,0.0933503,-0.897599,-0.0314846,-154,10.193
315,0.0861695,-0.897599,-0.0449993,39,9.8
316,0.0798863,-0.897599,-0.0425438,104,10.371
317,0.0736031,0.0,-0.0478476,88,9.745
318,0.0610367,0.0,-0.0668008,136,10.311
319,0.0601391,-0.897599,-0.0544866,217,9.598
320,0.0538559,0.0,-0.0705783,152,10.278
321,0.0394943,-0.897599,-0.0801544,217,9.889
322,0.0385968,-0.897599,-0.0747138,281,10.056
323,0.031416,-0.897599,-0.0984932,313,9.753
324,0.0170544,-0.897599,-0.0900016,426,10.173
325,0.0161568,-0.897599,-0.102527,458,9.818
326,0.00897599,-0.897599,-0.110823,474,10.177
327,0.0026928,0.0,-0.114517,587,9.912
328,-0.0026928,-0.897599,-0.128122,555,10.13
329,-0.0152592,-0.897599,-0.11696,587,10.017
330,-0.0152592,-0.897599,-0.13285,652,10.443
331,-0.02244,-0.897599,-0.140639,668,9.328
332,-0.0296208,-0.897599,-0.130821,797,10.128
333,-0.035904,-0.897599,-0.143782,748,9.864
334,-0.0412895,-0.897599,-0.143577,797,10.387
335,-0.0475727,-0.897599,-0.148014,813,9.698
336,-0.0556511,0.0,-0.149687,845,10.47
337,-0.0556511,0.0,-0.157515,909,9.453
338,-0.0592415,-0.897599,-0.175875,942,10.241
339,-0.0619343,0.0,-0.164523,909,9.75
340,-0.0655247,-0.897599,-0.179256,877,10.337
341,-0.0700127,-0.897599,-0.16744,958,9.755
342,-0.0736031,0.0,-0.165027,909,10.25
343,-0.0789887,0.0,-0.167402,909,9.775
344,-0.0834767,0.0,-0.174373,1006,10.052
345,-0.0879647,0.0,-0.17215,909,9.883
346,-0.0915551,0.0,-0.176385,926,10.189
347,-0.0960431,0.0,-0.168048,942,9.87
348,-0.100531,0.0,-0.176683,974,10.409
349,-0.104121,0.0,-0.169532,974,9.671
350,-0.106814,0.0,-0.17567,974,9.967
351,-0.108609,0.0,-0.178684,1038,10.044
352,-0.109507,0.0,-0.172576,1038,10.145
353,-0.109507,0.0,-0.186756,1022,10.06
354,-0.109507,0.0,-0.175378,1054,9.908
355,-0.109507,0.0,-0.178982,1006,9.73
356,-0.110405,-0.897599,-0.18039,990,10.389
357,-0.111302,0.0,-0.16839,1022,9.623
358,-0.113097,0.0,-0.18694,974,10.223
359,-0.114893,-0.897599,-0.167132,1006,9.817
360,-0.122073,0.0,-0.169609,909,10.178
361,-0.125664,0.0,-0.166926,893,9.83
362,-0.128357,0.0,-0.159133,958,10.333
363,-0.128357,0.0,-0.164216,974,9.667
364,-0.129254,0.0,-0.134898,974,10.24
365,-0.129254,0.0,-0.127776,1006,9.781
366,-0.129254,0.0,-0.133048,974,10.22
367,-0.129254,0.0,-0.123127,958,10.273
368,-0.129254,0.0,-0.135559,942,9.7
369,-0.129254,0.0,-0.131019,942,9.72
370,-0.129254,0.0,-0.133585,942,10.333
371,-0.129254,0.0,-0.127864,942,15.778
372,-0.129254,0.0,-0.109274,909,6.478
373,-0.128357,0.0,-0.11759,909,7.551
374,-0.127459,0.0,-0.101419,909,10.419
375,-0.127459,0.0,-0.103853,877,9.794
376,-0.126561,0.897599,-0.0956872,877,10.414
377,-0.124766,0.0,-0.0900442,829,9.385
378,-0.122971,0.0,-0.0986736,813,10.828
379,-0.121176,0.0,-0.0882143,748,9.485
380,-0.120278,0.0,-0.0968486,829,10.385
381,-0.119381,0.897599,-0.0871048,797,9.217
382,-0.117585,0.0,-0.0776676,732,12.452
383,-0.117585,0.0,-0.084308,764,7.548
384,-0.116688,0.0,-0.0739848,716,10.172
385,-0.114893,0.0,-0.0808965,748,9.977
386,-0.111302,0.897599,-0.0800894,748,10.434
387,-0.111302,0.0,-0.0730429,716,9.35
388,-0.109507,0.0,-0.0770443,716,10.301
389,-0.108609,0.0,-0.0728262,571,10.185
390,-0.107712,0.0,-0.0835266,684,9.856
391,-0.107712,0.0,-0.0887065,603,9.73
392,-0.107712,0.0,-0.074249,652,10.089
393,-0.107712,0.0,-0.0805938,619,9.918
394,-0.107712,0.0,-0.0760561,619,10.22
395,-0.107712,0.0,-0.08073,587,9.79
396,-0.107712,0.0,-0.0914954,587,10.102
397,-0.107712,0.0,-0.0834252,587,9.911
398,-0.107712,0.0,-0.0955186,619,10.135
399,-0.107712,0.0,-0.0876787,587,9.919
400,-0.107712,0.0,-0.0938301,619,9.913
401,-0.107712,0.0,-0.0940462,587,9.999
402,-0.107712,0.0,-0.0884391,587,10.068
403,-0.107712,0.0,-0.0994472,587,9.91
404,-0.107712,0.0,-0.0927868,539,10.06
405,-0.107712,0.0,-0.0997014,603,9.966
406,-0.107712,0.0,-0.10077,603,10.123
407,-0.107712,0.0,-0.0922032,603,9.868
408,-0.107712,0.0,-0.106557,619,9.937
409,-0.107712,0.0,-0.0986238,587,10.068
410,-0.107712,0.0,-0.10646,571,10.004
411,-0.107712,0.0,-0.109014,555,10.283
412,-0.107712,0.0,-0.100336,555,9.799
413,-0.108609,0.0,-0.111338,523,9.981
414,-0.108609,0.0,-0.10237,587,10.157
415,-0.109507,0.0,-0.11231,523,9.934
416,-0.109507,0.0,-0.112517,555,9.94
417,-0.110405,0.0,-0.10272,490,9.917
418,-0.110405,0.0,-0.114143,587,10.029
419,-0.110405,0.0,-0.10512,555,10.058
420,-0.110405,0.0,-0.110217,523,9.993
421,-0.110405,0.0,-0.113461,555,10.381
422,-0.110405,0.0,-0.103783,555,9.675
423,-0.111302,0.0,-0.117922,555,10.734
424,-0.111302,0.0,-0.103335,555,9.414
425,-0.111302,0.0,-0.112644,555,9.812
426,-0.1122,0.0,-0.113524,523,9.91
427,-0.113097,0.0,-0.104253,523,10.297
428,-0.113097,0.0,-0.113301,523,9.8
429,-0.113995,0.0,-0.106498,523,9.849
430,-0.114893,0.0,-0.113439,555,10.08
431,-0.11579,0.0,-0.113109,555,10.109
432,-0.116688,0.0,-0.104676,523,9.999
433,-0.116688,0.0,-0.116463,555,9.836
434,-0.117585,0.0,-0.107311,555,10.029
435,-0.117585,0.0,-0.110512,523,10.054
436,-0.117585,0.0,-0.111448,555,10.05
437,-0.117585,0.0,-0.10038,555,9.932
438,-0.117585,0.0,-0.109717,555,9.913
439,-0.117585,0.0,-0.0940324,555,10.022
440,-0.117585,0.0,-0.0984717,555,10.03
441,-0.117585,0.0,-0.106678,555,9.977
442,-0.117585,0.0,-0.0983555,555,10.022
443,-0.117585,0.0,-0.117149,555,9.97
444,-0.117585,-0.897599,-0.10681,539,10.176
445,-0.118483,0.0,-0.115758,555,9.932
446,-0.118483,0.0,-0.121635,523,9.959
447,-0.118483,0.0,-0.105192,619,10.046
448,-0.118483,0.0,-0.117533,555,9.878
449,-0.119381,0.0,-0.106705,555,10.196
450,-0.119381,0.0,-0.110028,555,10.005
451,-0.119381,0.0,-0.110165,571,9.958
452,-0.119381,0.0,-0.0972394,523,9.799
453,-0.119381,0.0,-0.106786,539,10.096
454,-0.119381,0.0,-0.0931411,555,10.0
455,-0.119381,0.0,-0.0964746,523,9.954
456,-0.119381,0.0,-0.100082,523,10.008
457,-0.119381,0.0,-0.0879194,523,9.993
458,-0.119381,0.0,-0.104389,555,10.593
459,-0.119381,0.0,-0.0928425,490,9.462
460,-0.119381,0.0,-0.09807,539,10.037
461,-0.119381,0.0,-0.100781,523,9.959
462,-0.119381,0.0,-0.0908489,571,10.041
463,-0.119381,0.0,-0.103798,523,9.92
464,-0.119381,0.0,-0.0901466,555,10.188
465,-0.119381,0.0,-0.0958827,507,10.125
466,-0.119381,0.0,-0.0956618,523,9.757
467,-0.119381,0.0,-0.085077,555,9.849
468,-0.119381,0.0,-0.0948333,523,10.289
469,-0.119381,0.0,-0.0869687,571,9.958
470,-0.119381,0.0,-0.0907826,539,9.835
471,-0.119381,0.0,-0.0956544,587,9.998
472,-0.119381,0.0,-0.0885618,490,10.0
473,-0.119381,0.0,-0.100553,555,10.049
474,-0.119381,0.0,-0.0912845,539,10.002
475,-0.119381,0.0,-0.093534,587,9.91
476,-0.119381,0.0,-0.0961998,507,10.364
477,-0.119381,0.0,-0.0878518,523,9.82
478,-0.119381,0.0,-0.0984159,523,9.97
479,-0.119381,0.0,-0.0862747,523,9.881
480,-0.119381,0.0,-0.08909,539,10.034
481,-0.119381,0.0,-0.0955638,555,10.002
482,-0.119381,0.0,-0.0831341,587,10.013
483,-0.119381,0.0,-0.0974871,571,9.975
484,-0.119381,0.0,-0.0882237,490,9.983
485,-0.119381,0.0,-0.0974927,507,9.995
486,-0.119381,0.0,-0.0965019,587,10.006
487,-0.119381,0.0,-0.0914602,555,9.93
488,-0.119381,0.0,-0.10262,539,10.069
489,-0.119381,0.0,-0.0939781,555,10.032
490,-0.119381,0.0,-0.0964493,555,10.045
491,-0.119381,0.0,-0.0970851,539,9.886
492,-0.119381,0.0,-0.0896928,523,10.442
493,-0.119381,0.0,-0.100757,555,9.597
494,-0.119381,0.0,-0.0925786,555,10.106
495,-0.119381,0.0,-0.0981894,507,10.482
496,-0.119381,0.0,-0.104016,555,9.496
497,-0.119381,0.0,-0.0948557,571,9.91
498,-0.119381,0.0,-0.106428,555,10.086
499,-0.119381,0.0,-0.0964279,571,9.987
500,-0.119381,0.0,-0.100858,587,10.111
501,-0.119381,0.0,-0.10305,555,9.742
502,-0.119381,0.0,-0.0936751,539,10.273
503,-0.119381,0.0,-0.105027,523,9.98
504,-0.119381,0.0,-0.0936009,539,9.842
505,-0.119381,0.0,-0.10062,571,9.968
506,-0.119381,0.0,-0.104323,555,10.125
507,-0.119381,0.0,-0.0978598,555,10.045
508,-0.119381,0.0,-0.111541,539,9.915
509,-0.119381,0.0,-0.101341,587,9.986
510,-0.119381,0.0,-0.105666,539,10.035
511,-0.119381,0.0,-0.107719,571,9.839
512,-0.119381,0.0,-0.0982447,523,10.274
513,-0.119381,0.0,-0.106972,523,9.81
514,-0.119381,0.0,-0.0965229,555,10.356
515,-0.119381,0.0,-0.101997,523,9.604
516,-0.119381,0.0,-0.1082,523,10.061
517,-0.119381,0.0,-0.0979156,555,10.002
518,-0.119381,0.0,-0.110458,587,9.98
519,-0.119381,0.0,-0.100225,507,9.971
520,-0.119381,0.0,-0.106681,523,10.027
521,-0.119381,0.0,-0.109044,539,10.185
522,-0.119381,0.0,-0.0978822,490,10.059
523,-0.119381,0.0,-0.113206,523,9.729
524,-0.119381,0.0,-0.100901,507,10.506
525,-0.119381,0.0,-0.109487,555,9.625
526,-0.119381,0.0,-0.106654,523,9.89
527,-0.119381,0.0,-0.100696,555,10.341
528,-0.119381,0.0,-0.109523,523,9.735
529,-0.119381,0.0,-0.102549,523,9.91
530,-0.119381,0.0,-0.106612,523,10.206
531,-0.119381,0.0,-0.108597,490,9.915
532,-0.119381,0.0,-0.101176,555,10.406
533,-0.120278,0.0,-0.11386,539,9.51
534,-0.120278,0.0,-0.102814,523,9.911
535,-0.120278,0.0,-0.109028,507,10.217
536,-0.120278,0.0,-0.110658,523,9.958
537,-0.120278,0.0,-0.0999941,539,9.913
538,-0.120278,0.0,-0.111299,523,10.04
539,-0.120278,0.0,-0.102229,523,9.916
540,-0.120278,0.0,-0.108307,523,10.011
541,-0.120278,0.0,-0.109327,523,10.177
542,-0.120278,0.0,-0.101153,507,9.82
543,-0.120278,0.0,-0.112628,523,10.377
544,-0.120278,0.0,-0.100943,539,9.68
545,-0.120278,0.0,-0.107803,490,10.225
546,-0.120278,0.0,-0.106652,523,9.916
547,-0.120278,0.0,-0.0981252,523,9.737
548,-0.120278,0.0,-0.111516,490,10.18
549,-0.120278,0.0,-0.0967941,555,9.979
550,-0.120278,0.0,-0.102175,490,9.905
551,-0.120278,0.0,-0.104193,523,10.052
552,-0.120278,0.0,-0.0964866,490,9.957
